Frame,Actual Time,Time Elapsed,H_qx,H_qy,H_qz,H_qw,H_x,H_y,H_z,S_qx,S_qy,S_qz,S_qw,S_x,S_y,S_z,W_qx,W_qy,W_qz,W_qw,W_x,W_y,W_z,Closest Image,Time Difference (s)
880,1900-01-01 14:25:50.059333,7.333333,0.000253,0.399755,0.000106,-0.916622,0.06347,1.553723,-0.631839,-0.021566,0.99948,-0.023554,0.004477,-1.512384,0.845457,1.655293,-2.8e-05,9e-06,1.6e-05,-1.0,0.700003,0.883554,-0.544562,14_25_50_060958.png,0.001625
1093,1900-01-01 14:25:51.834333,9.108333,0.000234,0.399827,0.000102,-0.916591,0.063507,1.55358,-0.631742,-0.019777,0.999515,-0.023714,0.00401,-1.511611,0.845421,1.655334,-3.4e-05,0.0,8e-06,-1.0,0.69998,0.883581,-0.544566,14_25_51_834670.png,0.000337
1168,1900-01-01 14:25:52.459333,9.733333,0.000251,0.399759,0.000101,-0.91662,0.063462,1.553749,-0.631857,-0.020935,0.999485,-0.024013,0.003918,-1.511707,0.845474,1.655056,-3e-05,-7e-06,2.2e-05,-1.0,0.699967,0.883583,-0.544548,14_25_52_457007.png,0.002326
1192,1900-01-01 14:25:52.659333,9.933333,0.000258,0.399771,0.000106,-0.916615,0.063467,1.55375,-0.63185,-0.020624,0.999479,-0.024572,0.003503,-1.511664,0.845523,1.654853,-3.2e-05,2e-06,1.7e-05,-1.0,0.7,0.883574,-0.544558,14_25_52_662129.png,0.002796
1215,1900-01-01 14:25:52.851000,10.125,0.000236,0.399811,0.0001,-0.916598,0.063501,1.553582,-0.631737,-0.020675,0.99949,-0.023897,0.004546,-1.511735,0.845528,1.655112,-2.5e-05,0.0,-1e-06,-1.0,0.699985,0.883557,-0.544554,14_25_52_851471.png,0.000471
1244,1900-01-01 14:25:53.092667,10.366667,0.000249,0.399763,0.000108,-0.916618,0.063464,1.553756,-0.631853,-0.025833,0.999339,-0.025037,0.00532,-1.512639,0.846518,1.654357,-3.6e-05,1e-06,1e-05,-1.0,0.699997,0.883567,-0.544558,14_25_53_094556.png,0.001889
1262,1900-01-01 14:25:53.242667,10.516667,0.000267,0.399736,0.000107,-0.91663,0.063483,1.553752,-0.631846,-0.020203,0.999473,-0.024709,0.00593,-1.511987,0.845736,1.654963,-3.2e-05,7e-06,8e-06,-1.0,0.699991,0.883577,-0.544542,14_25_53_239639.png,0.003028
1285,1900-01-01 14:25:53.434333,10.708333,0.000245,0.399773,8.9e-05,-0.916614,0.063447,1.553755,-0.631846,-0.019344,0.999458,-0.02624,0.004525,-1.511916,0.846156,1.654133,-2.9e-05,5e-06,9e-06,-1.0,0.699997,0.883568,-0.544544,14_25_53_437202.png,0.002869
1310,1900-01-01 14:25:53.642667,10.916667,0.000253,0.39974,0.000109,-0.916628,0.063474,1.553746,-0.631849,-0.025854,0.999194,-0.030028,-0.006433,-1.510929,0.847766,1.651742,-4e-05,-8e-06,9e-06,-1.0,0.69999,0.883565,-0.544557,14_25_53_638741.png,0.003926
1333,1900-01-01 14:25:53.834333,11.108333,0.000257,0.399732,0.000104,-0.916632,0.06348,1.553725,-0.631839,-0.021311,0.999169,-0.032469,-0.012347,-1.509843,0.847428,1.648034,-3.3e-05,6e-06,5e-06,-1.0,0.700004,0.883561,-0.544549,14_25_53_837094.png,0.002761
1357,1900-01-01 14:25:54.034333,11.308333,0.000236,0.399781,8.2e-05,-0.916611,0.063459,1.553738,-0.63183,-0.023813,0.999287,-0.026012,-0.013452,-1.509665,0.846287,1.649552,-4.3e-05,-9e-06,6e-06,-1.0,0.699989,0.883577,-0.544537,14_25_54_037580.png,0.003247
1381,1900-01-01 14:25:54.234333,11.508333,0.000241,0.399756,9.7e-05,-0.916622,0.063439,1.553757,-0.631855,-0.032994,0.999052,-0.008837,-0.026999,-1.508373,0.846478,1.650984,-2.5e-05,-1e-06,1.1e-05,-1.0,0.699963,0.883578,-0.544555,14_25_54_238338.png,0.004005
1405,1900-01-01 14:25:54.434333,11.708333,0.000252,0.399785,0.000112,-0.916609,0.063478,1.553767,-0.631841,-0.038287,0.998507,-0.017311,-0.034917,-1.508439,0.858274,1.650209,-3.6e-05,-1e-06,1e-05,-1.0,0.699999,0.883572,-0.544552,14_25_54_437459.png,0.003126
1430,1900-01-01 14:25:54.642667,11.916667,0.000249,0.399802,0.000106,-0.916602,0.063489,1.553586,-0.631742,-0.05241,0.998449,-0.010925,-0.015304,-1.516563,0.870461,1.649707,-3.3e-05,-1.3e-05,1.5e-05,-1.0,0.699981,0.883571,-0.544559,14_25_54_639032.png,0.003635
1453,1900-01-01 14:25:54.834333,12.108333,0.000251,0.399728,0.000108,-0.916634,0.063468,1.553752,-0.63182,-0.038356,0.999192,-0.011732,0.002407,-1.516529,0.884997,1.651016,-3.2e-05,1e-06,1.6e-05,-1.0,0.699984,0.883591,-0.544551,14_25_54_836575.png,0.002242
1477,1900-01-01 14:25:55.034333,12.308333,0.000248,0.399778,9.3e-05,-0.916612,0.063463,1.553746,-0.631831,-0.032539,0.997984,-0.053601,-0.009779,-1.514516,0.916339,1.647865,-3.4e-05,-1.1e-05,7e-06,-1.0,0.699989,0.883561,-0.544556,14_25_55_035707.png,0.001374
1501,1900-01-01 14:25:55.234333,12.508333,0.000251,0.399747,9.9e-05,-0.916626,0.063432,1.553752,-0.631848,-0.000392,0.99648,-0.083711,0.004468,-1.515763,0.967635,1.642079,-3.3e-05,-7e-06,1.5e-05,-1.0,0.699983,0.883575,-0.544533,14_25_55_236486.png,0.002153
1525,1900-01-01 14:25:55.434333,12.708333,0.000232,0.39977,8.2e-05,-0.916616,0.063418,1.553765,-0.631841,-0.022259,0.998659,-0.044928,-0.012931,-1.514442,1.02617,1.645379,-3.4e-05,-6e-06,7e-06,-1.0,0.699985,0.883568,-0.544553,14_25_55_436389.png,0.002056
1549,1900-01-01 14:25:55.634333,12.908333,0.00025,0.399784,9.5e-05,-0.916609,0.063504,1.553725,-0.631833,-0.019771,0.997445,0.013441,-0.067319,-1.512077,1.068459,1.657896,-3.6e-05,-7e-06,1.3e-05,-1.0,0.699989,0.883587,-0.54455,14_25_55_635685.png,0.001352
1573,1900-01-01 14:25:55.834333,13.108333,0.00025,0.399785,0.000104,-0.916609,0.063483,1.553742,-0.631841,-0.017074,0.989877,-0.002482,-0.140876,-1.506068,1.133165,1.660907,-3.1e-05,-4e-06,6e-06,-1.0,0.700005,0.883559,-0.54454,14_25_55_834715.png,0.000382
1597,1900-01-01 14:25:56.034333,13.308333,0.00026,0.399764,0.000102,-0.916618,0.063458,1.553754,-0.631859,-0.062046,0.984621,0.008705,-0.163085,-1.498564,1.205212,1.670187,-4.3e-05,-1e-05,1.7e-05,-1.0,0.699979,0.883577,-0.544551,14_25_56_036376.png,0.002043
1622,1900-01-01 14:25:56.242667,13.516667,0.000255,0.399756,0.0001,-0.916621,0.063468,1.553741,-0.631836,-0.04549,0.972268,0.008627,-0.229242,-1.477771,1.270451,1.667804,-2.5e-05,-1e-06,1.6e-05,-1.0,0.699979,0.883591,-0.544533,14_25_56_239508.png,0.003159
1645,1900-01-01 14:25:56.434333,13.708333,0.000238,0.399804,0.000111,-0.916601,0.06349,1.553603,-0.63173,-0.013581,0.960758,0.003406,-0.277036,-1.448432,1.320369,1.667374,-2.4e-05,1.4e-05,6e-06,-1.0,0.699991,0.883568,-0.544567,14_25_56_438281.png,0.003948
1669,1900-01-01 14:25:56.634333,13.908333,0.000262,0.39979,0.0001,-0.916607,0.063475,1.553746,-0.631871,-0.001954,0.957021,-0.005711,-0.289956,-1.423894,1.374945,1.665822,-2.3e-05,8e-06,6e-06,-1.0,0.699996,0.883578,-0.544555,14_25_56_637580.png,0.003247
1694,1900-01-01 14:25:56.842667,14.116667,0.000259,0.399776,0.000105,-0.916613,0.06348,1.553745,-0.631852,-0.001656,0.956998,0.023772,-0.289115,-1.410488,1.39829,1.674861,-3.2e-05,-1e-06,1.8e-05,-1.0,0.69999,0.883564,-0.544544,14_25_56_839358.png,0.003309
1718,1900-01-01 14:25:57.042667,14.316667,0.000256,0.399775,9.7e-05,-0.916613,0.063466,1.553745,-0.631851,-0.005919,0.971669,0.017729,-0.235607,-1.411118,1.403146,1.667133,-3e-05,3e-06,1e-06,-1.0,0.699993,0.883571,-0.544555,14_25_57_039289.png,0.003378
1742,1900-01-01 14:25:57.242667,14.516667,0.000261,0.399754,9.8e-05,-0.916622,0.063429,1.553771,-0.631857,-0.038071,0.980586,0.033775,-0.189373,-1.410895,1.398581,1.652774,-2.9e-05,-3e-06,3e-06,-1.0,0.69996,0.883607,-0.544535,14_25_57_238539.png,0.004128
1765,1900-01-01 14:25:57.434333,14.708333,0.000251,0.399802,9.2e-05,-0.916602,0.063475,1.553737,-0.631847,-0.027642,0.985653,0.054247,-0.157422,-1.411152,1.367961,1.652466,-2.7e-05,-3e-06,1.7e-05,-1.0,0.699958,0.883593,-0.54455,14_25_57_436498.png,0.002165
1789,1900-01-01 14:25:57.634333,14.908333,0.000244,0.399781,0.000111,-0.916611,0.06348,1.553599,-0.631735,-0.060789,0.980915,0.098024,-0.156529,-1.404691,1.36378,1.648622,-2.7e-05,1.5e-05,9e-06,-1.0,0.699975,0.883587,-0.544553,14_25_57_636409.png,0.002076
1814,1900-01-01 14:25:57.842667,15.116667,0.000254,0.399747,0.000102,-0.916625,0.063472,1.553737,-0.631834,-0.059178,0.9809,0.076714,-0.168665,-1.394775,1.371346,1.629536,-3.9e-05,-5e-06,8e-06,-1.0,0.699998,0.883569,-0.544547,14_25_57_840802.png,0.001865
1837,1900-01-01 14:25:58.034333,15.308333,0.00025,0.399758,0.000101,-0.916621,0.063454,1.553752,-0.631858,-0.057387,0.983938,0.082066,-0.147778,-1.382106,1.367448,1.621075,-3.8e-05,1e-06,1.1e-05,-1.0,0.699996,0.883578,-0.544549,14_25_58_036217.png,0.001884
1861,1900-01-01 14:25:58.234333,15.508333,0.000243,0.399762,9.2e-05,-0.916619,0.063409,1.553771,-0.631836,-0.010446,0.985215,0.076913,-0.152733,-1.376483,1.353991,1.612422,-3.2e-05,5e-06,5e-06,-1.0,0.699987,0.883578,-0.544556,14_25_58_236761.png,0.002428
1885,1900-01-01 14:25:58.434333,15.708333,0.000255,0.399754,0.000102,-0.916623,0.063457,1.553749,-0.63183,0.001208,0.985639,0.064813,-0.155927,-1.377238,1.366844,1.598338,-3e-05,-1e-05,1.6e-05,-1.0,0.699966,0.883591,-0.544549,14_25_58_435108.png,0.000775
1909,1900-01-01 14:25:58.634333,15.908333,0.000252,0.399754,0.000105,-0.916622,0.063462,1.553749,-0.631845,-0.006086,0.982549,0.081897,-0.166891,-1.370499,1.398556,1.583856,-3.5e-05,4e-06,7e-06,-1.0,0.699983,0.883581,-0.544552,14_25_58_635978.png,0.001645
1933,1900-01-01 14:25:58.834333,16.108333,0.000245,0.399741,0.000104,-0.916628,0.063437,1.553756,-0.631839,-0.018103,0.985148,0.062637,-0.158847,-1.356927,1.427655,1.577553,-3.3e-05,-4e-06,1.2e-05,-1.0,0.699978,0.883577,-0.54455,14_25_58_837345.png,0.003012
1958,1900-01-01 14:25:59.042667,16.316667,0.000251,0.399775,9e-05,-0.916613,0.063475,1.553723,-0.631842,-0.008375,0.983892,0.056769,-0.169301,-1.339215,1.470591,1.562078,-2.7e-05,8e-06,2e-05,-1.0,0.699954,0.883578,-0.54455,14_25_59_038527.png,0.00414
1982,1900-01-01 14:25:59.242667,16.516667,0.000244,0.399753,8.5e-05,-0.916623,0.063441,1.55373,-0.631834,0.035724,0.98759,0.066155,-0.137885,-1.329246,1.522907,1.557331,-3.9e-05,-1.1e-05,2.1e-05,-1.0,0.699971,0.883597,-0.544553,14_25_59_238847.png,0.00382
2006,1900-01-01 14:25:59.442667,16.716667,0.000251,0.399739,0.00011,-0.916629,0.063432,1.553768,-0.63183,0.046866,0.992146,0.076059,-0.087552,-1.33826,1.560616,1.556572,-5.1e-05,-2e-06,1.2e-05,-1.0,0.69999,0.883552,-0.544569,14_25_59_439306.png,0.003361
2030,1900-01-01 14:25:59.642667,16.916667,0.000246,0.399811,9.8e-05,-0.916598,0.063505,1.553586,-0.631735,0.041865,0.997569,0.052408,-0.01891,-1.372036,1.600481,1.547292,-3.8e-05,-1e-06,8e-06,-1.0,0.699973,0.883563,-0.544565,14_25_59_638916.png,0.003751
2054,1900-01-01 14:25:59.842667,17.116667,0.000256,0.399784,0.000102,-0.916609,0.063443,1.553776,-0.631848,0.035961,0.997503,0.028634,0.053611,-1.41023,1.611602,1.542244,-4.2e-05,-1e-06,7e-06,-1.0,0.699961,0.883587,-0.544561,14_25_59_839305.png,0.003362
2078,1900-01-01 14:26:00.042667,17.316667,0.000257,0.39979,9.2e-05,-0.916607,0.063442,1.553747,-0.631862,0.036233,0.99096,0.017413,0.127993,-1.441019,1.585086,1.547586,-4.9e-05,-8e-06,1.3e-05,-1.0,0.699983,0.883555,-0.544565,14_26_00_038833.png,0.003834
2101,1900-01-01 14:26:00.234333,17.508333,0.000252,0.399794,8.6e-05,-0.916605,0.063454,1.553744,-0.631855,0.000443,0.986919,0.041276,0.155845,-1.474814,1.562756,1.542138,-4.5e-05,-1.2e-05,7e-06,-1.0,0.699966,0.883574,-0.544569,14_26_00_237922.png,0.003589
2125,1900-01-01 14:26:00.434333,17.708333,0.000256,0.399729,0.000109,-0.916633,0.063458,1.55374,-0.631844,-0.009426,0.986486,0.057973,0.152957,-1.507702,1.569797,1.530007,-5.4e-05,-1.6e-05,9e-06,-1.0,0.699977,0.883572,-0.544547,14_26_00_434843.png,0.00051
2149,1900-01-01 14:26:00.634333,17.908333,0.000255,0.399779,9.9e-05,-0.916612,0.063447,1.553751,-0.631875,-0.05622,0.975061,0.055213,0.207476,-1.553081,1.582365,1.511511,-3.3e-05,-7.5e-05,-2.6e-05,-1.0,0.700072,0.883565,-0.54452,14_26_00_635998.png,0.001665
2174,1900-01-01 14:26:00.842667,18.116667,0.000252,0.39975,9e-05,-0.916624,0.063425,1.553764,-0.631863,-0.072434,0.955199,0.033559,0.284994,-1.618877,1.594279,1.494387,-3.9e-05,-3e-06,9e-06,-1.0,0.69998,0.883585,-0.544534,14_26_00_838872.png,0.003795
2198,1900-01-01 14:26:01.042667,18.316667,0.00024,0.399802,0.000105,-0.916601,0.06349,1.5536,-0.631736,-0.091643,0.933916,0.04242,0.342932,-1.689713,1.609603,1.47633,-4.3e-05,-9e-06,1.5e-05,-1.0,0.699968,0.883586,-0.544551,14_26_01_038787.png,0.00388
2221,1900-01-01 14:26:01.234333,18.508333,0.000254,0.399738,0.000113,-0.916629,0.063454,1.553762,-0.631822,-0.098845,0.924618,0.049617,0.364486,-1.732378,1.610449,1.451621,-3.4e-05,-4e-06,2e-05,-1.0,0.699969,0.88358,-0.544556,14_26_01_237704.png,0.003371
2245,1900-01-01 14:26:01.434333,18.708333,0.000247,0.399757,0.000105,-0.916621,0.063443,1.553754,-0.631831,-0.096386,0.927294,0.050254,0.358205,-1.752927,1.597078,1.404391,-4e-05,-1.5e-05,1.2e-05,-1.0,0.699965,0.883582,-0.544545,14_26_01_437046.png,0.002713
2270,1900-01-01 14:26:01.642667,18.916667,0.000262,0.399796,0.000107,-0.916604,0.063482,1.553775,-0.631842,-0.067056,0.926066,0.057078,0.366945,-1.75891,1.578218,1.329334,-4.4e-05,-3e-06,8e-06,-1.0,0.699983,0.88359,-0.544536,14_26_01_645217.png,0.00255
2294,1900-01-01 14:26:01.842667,19.116667,0.000265,0.399777,0.000106,-0.916613,0.063468,1.553784,-0.631857,-0.063093,0.909957,0.064671,0.404742,-1.753162,1.555665,1.251968,-3.3e-05,-4e-06,2e-05,-1.0,0.699977,0.883607,-0.544548,14_26_01_842921.png,0.000254
2318,1900-01-01 14:26:02.042667,19.316667,0.000253,0.399724,0.000121,-0.916636,0.063477,1.553779,-0.631817,-0.030234,0.907714,0.059178,0.414294,-1.751876,1.538181,1.188151,-2.8e-05,-2e-06,9e-06,-1.0,0.69998,0.883599,-0.544545,14_26_02_039044.png,0.003623
2341,1900-01-01 14:26:02.234333,19.508333,0.000262,0.399734,0.000116,-0.916631,0.063461,1.553771,-0.631846,-0.059955,0.901445,0.05671,0.424955,-1.773646,1.518218,1.138195,-2.8e-05,1.5e-05,1.4e-05,-1.0,0.699971,0.883589,-0.544549,14_26_02_237282.png,0.002949
2365,1900-01-01 14:26:02.434333,19.708333,0.000264,0.399753,0.000125,-0.916623,0.063492,1.553742,-0.631836,-0.056259,0.907155,0.065216,0.411887,-1.797882,1.501157,1.098503,-3.2e-05,0.0,1.5e-05,-1.0,0.699978,0.883558,-0.544543,14_26_02_436327.png,0.001994
2389,1900-01-01 14:26:02.634333,19.908333,0.000249,0.399839,0.000115,-0.916585,0.063537,1.553581,-0.631754,-0.033955,0.908959,0.050011,0.412479,-1.811015,1.487873,1.06636,-3.8e-05,2e-06,7e-06,-1.0,0.699995,0.883558,-0.544544,14_26_02_636750.png,0.002417
